Código,Região,UF,nome_meso,nome_micro,Município,IFDM,Educação,Emprego e Renda,Saúde,desenvolvimento
312560,Sudeste,MG,Jequitinhonha,Almenara,FELISBURGO,0.5492502467696461,0.7590102788368096,0.4026890032013138,0.4860514582708148,Regular
312570,Sudeste,MG,Central Mineira,Curvelo,FELIXLÂNDIA,0.6488888743605747,0.7650402366117424,0.5283863777301295,0.6532400087398522,Moderado
312580,Sudeste,MG,Vale do Rio Doce,Governador Valadares,FERNANDES TOURINHO,0.5922965797608569,0.7917126504490077,0.4148471823756176,0.5703299064579455,Regular
312590,Sudeste,MG,Metropolitana de Belo Horizonte,Itabira,FERROS,0.6747389850595418,0.8743771792968147,0.4053253843659354,0.7445143915158754,Moderado
312595,Sudeste,MG,Zona da Mata,Muriaé,FERVEDOURO,0.6333641871758158,0.7490285958974752,0.4021456538104713,0.748918311819501,Moderado
312600,Sudeste,MG,Metropolitana de Belo Horizonte,Pará de Minas,FLORESTAL,0.7219290692283493,0.9101310160427807,0.4344877867227629,0.8211684049195043,Moderado
312610,Sudeste,MG,Oeste de Minas,Formiga,FORMIGA,0.8301360951741572,0.9125591005633023,0.6863915514352568,0.891457633523913,Alto
312620,Sudeste,MG,Noroeste de Minas,Unaí,FORMOSO,0.6788927029891185,0.7974142242262758,0.4630617550797019,0.776202129661378,Moderado
312630,Sudeste,MG,Sul/Sudoeste de Minas,Passos,FORTALEZA DE MINAS,0.5957913490463467,0.7923722332863781,0.3119522551391645,0.6830495587134977,Regular
312640,Sudeste,MG,Metropolitana de Belo Horizonte,Sete Lagoas,FORTUNA DE MINAS,0.0,0.9485490196078431,0.0,0.8222048577678364,Baixo
312650,Sudeste,MG,Jequitinhonha,Capelinha,FRANCISCO BADARÓ,0.6002846957203436,0.8062645895573722,0.2228865335430185,0.7717029640606403,Moderado
312660,Sudeste,MG,Norte de Minas,Bocaiúva,FRANCISCO DUMONT,0.6109524486313694,0.7568363669578504,0.3520931889600265,0.7239277899762315,Moderado
312670,Sudeste,MG,Norte de Minas,Montes Claros,FRANCISCO SÁ,0.6001613156600987,0.7872983558217729,0.3372528950357832,0.6759326961227402,Moderado
312675,Sudeste,MG,Vale do Mucuri,Teófilo Otoni,FRANCISCÓPOLIS,0.6527643045019793,0.7295012159036927,0.557903868456889,0.6708878291453562,Moderado
312680,Sudeste,MG,Vale do Mucuri,Teófilo Otoni,FREI GASPAR,0.6444340708917737,0.7555056228037709,0.4551366218867526,0.7226599679847978,Moderado
312690,Sudeste,MG,Vale do Rio Doce,Governador Valadares,FREI INOCÊNCIO,0.6228086247972177,0.7548074973005963,0.4519705750589793,0.6616478020320775,Moderado
312695,Sudeste,MG,Vale do Rio Doce,Peçanha,FREI LAGONEGRO,0.6267822810998855,0.7976520966100387,0.3320161484136742,0.7506785982759441,Moderado
312700,Sudeste,MG,Triângulo Mineiro/Alto Paranaíba,Frutal,FRONTEIRA,0.6640842397873619,0.799812602327424,0.3863924244147989,0.8060476926198628,Moderado
312705,Sudeste,MG,Vale do Mucuri,Nanuque,FRONTEIRA DOS VALES,0.5923752751642438,0.7174031607869877,0.4235577995405527,0.636164865165191,Regular
312707,Sudeste,MG,Norte de Minas,Salinas,FRUTA DE LEITE,0.5806511457855219,0.6897995379970169,0.417376514985041,0.634777384374508,Regular
312710,Sudeste,MG,Triângulo Mineiro/Alto Paranaíba,Frutal,FRUTAL,0.7143379463045534,0.8321034468833405,0.5751740695506026,0.7357363224797173,Moderado
312720,Sudeste,MG,Metropolitana de Belo Horizonte,Sete Lagoas,FUNILÂNDIA,0.6854574311256296,0.8525177859761792,0.374329484625868,0.8295250227748416,Moderado
312730,Sudeste,MG,Vale do Rio Doce,Governador Valadares,GALILÉIA,0.5768558223085951,0.7800226952094707,0.3357380861367737,0.6148066855795413,Regular
312733,Sudeste,MG,Norte de Minas,Janaúba,GAMELEIRAS,0.6192513530400303,0.8191495501134991,0.2891782855142859,0.749426223492306,Moderado
312735,Sudeste,MG,Norte de Minas,Montes Claros,GLAUCILÂNDIA,0.6429028294138581,0.7933283653083876,0.4473889428761846,0.6879911800570025,Moderado
312737,Sudeste,MG,Vale do Rio Doce,Aimorés,GOIABEIRA,0.6277250422791188,0.7928533938828057,0.3968088436172471,0.6935128893373037,Moderado
312738,Sudeste,MG,Zona da Mata,Juiz de Fora,GOIANÁ,0.6931566642284296,0.8046358982464459,0.5257627138191758,0.7490713806196672,Moderado
312740,Sudeste,MG,Sul/Sudoeste de Minas,Pouso Alegre,GONÇALVES,0.7183317371996696,0.8257444571048759,0.4577138572210341,0.871536897273099,Moderado
312750,Sudeste,MG,Vale do Rio Doce,Guanhães,GONZAGA,0.5947836845143086,0.7522350383022266,0.2012134302712829,0.8309025849694163,Regular
312760,Sudeste,MG,Jequitinhonha,Diamantina,GOUVEIA,0.0,0.8484729524837458,0.0,0.6122215524525747,Baixo
312770,Sudeste,MG,Vale do Rio Doce,Governador Valadares,GOVERNADOR VALADARES,0.7931429080434067,0.9008991359605159,0.6532666548198871,0.8252629333498172,Moderado
312780,Sudeste,MG,Norte de Minas,Grão Mogol,GRÃO MOGOL,0.6495204048021197,0.7463155107669138,0.4659845462877417,0.7362611573517035,Moderado
312790,Sudeste,MG,Triângulo Mineiro/Alto Paranaíba,Patrocínio,GRUPIARA,0.7383959062523358,0.8297288006111534,0.549326254980439,0.8361326631654153,Moderado
312800,Sudeste,MG,Vale do Rio Doce,Guanhães,GUANHÃES,0.718835018964288,0.8437345414575497,0.4903976347781602,0.8223728806571544,Moderado
312810,Sudeste,MG,Sul/Sudoeste de Minas,Varginha,GUAPÉ,0.7508477176387417,0.8458590860698523,0.4811451360914525,0.9255389307549203,Moderado
312820,Sudeste,MG,Zona da Mata,Ponte Nova,GUARACIABA,0.5618305090492086,0.7648422884305236,0.3077832416626772,0.6128659970544251,Regular
312825,Sudeste,MG,Norte de Minas,Bocaiúva,GUARACIAMA,0.6363835859802027,0.8036335477108392,0.4518757374545402,0.6536414727752291,Moderado
312830,Sudeste,MG,Sul/Sudoeste de Minas,São Sebastião do Paraíso,GUARANÉSIA,0.7164303150524525,0.8635921916211741,0.4939079392029726,0.791790814333211,Moderado
312840,Sudeste,MG,Zona da Mata,Ubá,GUARANI,0.6828123099214081,0.867777250030447,0.5219385700880077,0.6587211096457698,Moderado
312850,Sudeste,MG,Zona da Mata,Juiz de Fora,GUARARÁ,0.6165612869388392,0.7856648275471805,0.4005555152271447,0.6634635180421924,Moderado
312860,Sudeste,MG,Noroeste de Minas,Paracatu,GUARDA-MOR,0.7764810840414359,0.8436636729611899,0.7042827391981866,0.7814968399649314,Moderado
312870,Sudeste,MG,Sul/Sudoeste de Minas,São Sebastião do Paraíso,GUAXUPÉ,0.8162615932527884,0.9122086778618075,0.6138591021820925,0.9227169997144653,Alto
312880,Sudeste,MG,Zona da Mata,Ubá,GUIDOVAL,0.6477809767559048,0.8667347729789591,0.3413817356962666,0.7352264215924889,Moderado
312890,Sudeste,MG,Triângulo Mineiro/Alto Paranaíba,Patos de Minas,GUIMARÂNIA,0.6866521924316712,0.7984528735878378,0.3489412464418229,0.912562457265353,Moderado
312900,Sudeste,MG,Zona da Mata,Ubá,GUIRICEMA,0.6282736859913443,0.8091568725392254,0.4033354020662734,0.6723287833685343,Moderado
312910,Sudeste,MG,Triângulo Mineiro/Alto Paranaíba,Ituiutaba,GURINHATÃ,0.6326393109991806,0.7490858951175406,0.2947362018168951,0.8540958360631064,Moderado
312920,Sudeste,MG,Sul/Sudoeste de Minas,Santa Rita do Sapucaí,HELIODORA,0.7258822301203267,0.835010151258511,0.4874154336713574,0.8552211054311121,Moderado
312930,Sudeste,MG,Vale do Rio Doce,Caratinga,IAPU,0.7151517487722173,0.8295043648527372,0.3595523598083568,0.956398521655558,Moderado
312940,Sudeste,MG,Campo das Vertentes,Barbacena,IBERTIOGA,0.6142450277713429,0.7778042312748195,0.3682513919048847,0.6966794601343246,Moderado
312950,Sudeste,MG,Triângulo Mineiro/Alto Paranaíba,Araxá,IBIÁ,0.7134622267449735,0.8571087306021459,0.5629843856735246,0.72029356395925,Moderado
312960,Sudeste,MG,Norte de Minas,Pirapora,IBIAÍ,0.6633287701940671,0.7643163583947182,0.4453795668331665,0.7802903853543166,Moderado
312965,Sudeste,MG,Norte de Minas,Montes Claros,IBIRACATU,0.610992456861437,0.8049677527030468,0.3337397760349262,0.6942698418463381,Moderado
312970,Sudeste,MG,Sul/Sudoeste de Minas,Passos,IBIRACI,0.7018261906352999,0.8120384212110832,0.4706393056014647,0.822800845093352,Moderado
312980,Sudeste,MG,Metropolitana de Belo Horizonte,Belo Horizonte,IBIRITÉ,0.6465864098329317,0.7782676340370327,0.3878327190411619,0.7736588764206007,Moderado
312990,Sudeste,MG,Sul/Sudoeste de Minas,Poços de Caldas,IBITIÚRA DE MINAS,0.6746401321505318,0.8786875477463714,0.324528776473225,0.8207040722319991,Moderado
313000,Sudeste,MG,Oeste de Minas,Oliveira,IBITURUNA,0.6010521685778936,0.8385071351375195,0.3231337410366252,0.6415156295595363,Moderado
313005,Sudeste,MG,Norte de Minas,Januária,ICARAÍ DE MINAS,0.6136916807754518,0.7909260501125699,0.2824989910043992,0.7676500012093863,Moderado
313010,Sudeste,MG,Metropolitana de Belo Horizonte,Belo Horizonte,IGARAPÉ,0.6658425839904459,0.8542013063898393,0.3552510629834682,0.7880753825980307,Moderado
313020,Sudeste,MG,Oeste de Minas,Divinópolis,IGARATINGA,0.7604044603830622,0.837928854370031,0.5594812894077883,0.8838032373713673,Moderado
313030,Sudeste,MG,Oeste de Minas,Piuí,IGUATAMA,0.6937864043436461,0.7769893660448217,0.4574162921837689,0.8469535548023481,Moderado
313040,Sudeste,MG,Campo das Vertentes,Lavras,IJACI,0.6565741220684265,0.753855686938807,0.3806650870037776,0.8352015922626947,Moderado
313050,Sudeste,MG,Sul/Sudoeste de Minas,Varginha,ILICÍNEA,0.6912682214893651,0.860280100814089,0.4572668038975357,0.7562577597564709,Moderado
313055,Sudeste,MG,Vale do Rio Doce,Caratinga,IMBÉ DE MINAS,0.5715078182701342,0.6840945257378017,0.309780685553508,0.7206482435190928,Regular
313060,Sudeste,MG,Sul/Sudoeste de Minas,Poços de Caldas,INCONFIDENTES,0.6491618043739169,0.8777880822432066,0.4120256283114483,0.6576717025670961,Moderado
313065,Sudeste,MG,Norte de Minas,Salinas,INDAIABIRA,0.0,0.8376138330259725,0.0,0.8497569986137156,Baixo
313070,Sudeste,MG,Triângulo Mineiro/Alto Paranaíba,Uberlândia,INDIANÓPOLIS,0.7022815846517576,0.7563728871578437,0.5201755381666276,0.8302963286308017,Moderado
313080,Sudeste,MG,Campo das Vertentes,Lavras,INGAÍ,0.7204122720057574,0.7827461092115575,0.5091270194723516,0.8693636873333633,Moderado
313090,Sudeste,MG,Vale do Rio Doce,Caratinga,INHAPIM,0.6366481808314439,0.8345698551219618,0.3482587333538232,0.7271159540185468,Moderado
313100,Sudeste,MG,Metropolitana de Belo Horizonte,Sete Lagoas,INHAÚMA,0.7243190172598828,0.8524237721346745,0.5412045183998313,0.7793287612451427,Moderado
313110,Sudeste,MG,Central Mineira,Curvelo,INIMUTABA,0.6378879434051015,0.7863693220697769,0.3400652367159089,0.7872292714296186,Moderado
313115,Sudeste,MG,Vale do Rio Doce,Caratinga,IPABA,0.635057507652051,0.7820030794626869,0.3236043760649284,0.7995650674285378,Moderado
313120,Sudeste,MG,Vale do Rio Doce,Aimorés,IPANEMA,0.6857524689111407,0.8143202518544073,0.4817511690295487,0.7611859858494664,Moderado
313130,Sudeste,MG,Vale do Rio Doce,Ipatinga,IPATINGA,0.7705619143157038,0.8359137562226437,0.5733412735500638,0.9024307131744038,Moderado
313140,Sudeste,MG,Triângulo Mineiro/Alto Paranaíba,Ituiutaba,IPIAÇU,0.6959404014693304,0.8326620361063084,0.4623506577884435,0.7928085105132394,Moderado
313150,Sudeste,MG,Sul/Sudoeste de Minas,Pouso Alegre,IPUIÚNA,0.7437591292282124,0.7859984721161192,0.507061698082114,0.9382172174864044,Moderado
313160,Sudeste,MG,Triângulo Mineiro/Alto Paranaíba,Patrocínio,IRAÍ DE MINAS,0.6654839784634256,0.8683167586317828,0.5274408404308135,0.6006943363276804,Moderado
313170,Sudeste,MG,Metropolitana de Belo Horizonte,Itabira,ITABIRA,0.7561999968617984,0.838250410008563,0.5520131635421979,0.8783364170346344,Moderado
313190,Sudeste,MG,Metropolitana de Belo Horizonte,Ouro Preto,ITABIRITO,0.7836362916383292,0.8790071140670768,0.5710108996487845,0.9008908611991264,Moderado
313200,Sudeste,MG,Norte de Minas,Grão Mogol,ITACAMBIRA,0.6739716505051927,0.823804563204592,0.5021949567493345,0.6959154315616516,Moderado
313210,Sudeste,MG,Norte de Minas,Januária,ITACARAMBI,0.6107607430648992,0.7883024439457762,0.323228791308151,0.7207509939407707,Moderado
313220,Sudeste,MG,Metropolitana de Belo Horizonte,Itaguara,ITAGUARA,0.6559112741810638,0.8377410981093899,0.4415231793002515,0.6884695451335499,Moderado
313230,Sudeste,MG,Vale do Mucuri,Teófilo Otoni,ITAIPÉ,0.5124720589127143,0.685435858868386,0.2575901436861591,0.5943901741835977,Regular
313240,Sudeste,MG,Sul/Sudoeste de Minas,Itajubá,ITAJUBÁ,0.8123719242375528,0.8914515495244035,0.6151546562084924,0.9305095669797624,Alto
313250,Sudeste,MG,Jequitinhonha,Capelinha,ITAMARANDIBA,0.6480342278528413,0.8435592055003818,0.4494185934919133,0.6511248845662291,Moderado
313260,Sudeste,MG,Zona da Mata,Cataguases,ITAMARATI DE MINAS,0.6574285098120234,0.8739019607843138,0.2873061192950373,0.811077449356719,Moderado
313270,Sudeste,MG,Vale do Rio Doce,Governador Valadares,ITAMBACURI,0.6521004397510481,0.8136399405228871,0.4260484527378118,0.7166129259924456,Moderado
313280,Sudeste,MG,Metropolitana de Belo Horizonte,Conceição do Mato Dentro,ITAMBÉ DO MATO DENTRO,0.5691280501791598,0.7736900989351969,0.3177374210310308,0.6159566305712516,Regular
313290,Sudeste,MG,Sul/Sudoeste de Minas,São Sebastião do Paraíso,ITAMOGI,0.7282667570231678,0.8833637015781922,0.465634550453013,0.8358020190382984,Moderado
313300,Sudeste,MG,Sul/Sudoeste de Minas,São Lourenço,ITAMONTE,0.6969070983398105,0.8136267863077434,0.5252327053829237,0.7518618033287646,Moderado
313310,Sudeste,MG,Sul/Sudoeste de Minas,São Lourenço,ITANHANDU,0.8189157804370036,0.8856843892299016,0.6659043555558486,0.9051585965252611,Alto
313320,Sudeste,MG,Vale do Rio Doce,Governador Valadares,ITANHOMI,0.6067211455317931,0.8607286943651378,0.3324182038404172,0.6270165383898246,Moderado
313330,Sudeste,MG,Jequitinhonha,Pedra Azul,ITAOBIM,0.6110272648535694,0.7779698237699265,0.3145224112855223,0.7405895595052593,Moderado
313340,Sudeste,MG,Triângulo Mineiro/Alto Paranaíba,Frutal,ITAPAGIPE,0.7738683461713591,0.8655302300973345,0.5046193799902235,0.9514554284265193,Moderado
313350,Sudeste,MG,Oeste de Minas,Formiga,ITAPECERICA,0.6795975451262433,0.8409787607350632,0.4828514427964868,0.7149624318471798,Moderado
313360,Sudeste,MG,Sul/Sudoeste de Minas,Pouso Alegre,ITAPEVA,0.7712309611500727,0.8760857965563847,0.6056803892234586,0.8319266976703747,Moderado
313370,Sudeste,MG,Metropolitana de Belo Horizonte,Itaguara,ITATIAIUÇU,0.6787306562703241,0.8257430002568713,0.3842004021875662,0.8262485663665352,Moderado
313375,Sudeste,MG,Sul/Sudoeste de Minas,Passos,ITAÚ DE MINAS,0.6853565836962168,0.8653592046898335,0.3944862528294018,0.796224293569415,Moderado
313380,Sudeste,MG,Oeste de Minas,Divinópolis,ITAÚNA,0.7684322021187706,0.8694188041285228,0.6630876452278796,0.7727901569999094,Moderado
313390,Sudeste,MG,Metropolitana de Belo Horizonte,Conselheiro Lafaiete,ITAVERAVA,0.5839851699725698,0.7849927607406599,0.2597446852083118,0.7072180639687377,Regular
313400,Sudeste,MG,Jequitinhonha,Araçuaí,ITINGA,0.6095973291097273,0.7565884991455508,0.4404900811107523,0.6317134070728788,Moderado
313410,Sudeste,MG,Vale do Rio Doce,Aimorés,ITUETA,0.6327710979708061,0.8276073112007768,0.2677018896086082,0.8030040931030334,Moderado
313420,Sudeste,MG,Triângulo Mineiro/Alto Paranaíba,Ituiutaba,ITUIUTABA,0.7687501543744186,0.8724642366171561,0.5524695711290805,0.8813166553770193,Moderado
313430,Sudeste,MG,Campo das Vertentes,Lavras,ITUMIRIM,0.7006476420152428,0.7780613790970934,0.4795898124993629,0.8442917344492721,Moderado
313440,Sudeste,MG,Triângulo Mineiro/Alto Paranaíba,Frutal,ITURAMA,0.6545476826767733,0.8745973601561836,0.5580003300807348,0.5310453577934019,Moderado
313450,Sudeste,MG,Campo das Vertentes,Lavras,ITUTINGA,0.5880593566849031,0.8473093391202635,0.3196782747666141,0.5971904561678315,Regular
313460,Sudeste,MG,Metropolitana de Belo Horizonte,Sete Lagoas,JABOTICATUBAS,0.6299556920274253,0.7652967773064736,0.3421232800094249,0.7824470187663775,Moderado
313470,Sudeste,MG,Jequitinhonha,Almenara,JACINTO,0.5797303958109282,0.725663689201309,0.406016548948146,0.6075109492833297,Regular
313480,Sudeste,MG,Sul/Sudoeste de Minas,São Sebastião do Paraíso,JACUÍ,0.6887166491059051,0.859562919838782,0.4033165473849782,0.8032704800939552,Moderado
313490,Sudeste,MG,Sul/Sudoeste de Minas,Poços de Caldas,JACUTINGA,0.75701535108493,0.8696385189191627,0.6863764749255042,0.7150310594101232,Moderado
313500,Sudeste,MG,Vale do Rio Doce,Ipatinga,JAGUARAÇU,0.7306345350561232,0.822350329997871,0.5612354864724345,0.8083177886980641,Moderado
313505,Sudeste,MG,Norte de Minas,Janaúba,JAÍBA,0.655050087756155,0.7764916193078216,0.4808921683551814,0.7077664756054621,Moderado
313507,Sudeste,MG,Vale do Rio Doce,Governador Valadares,JAMPRUCA,0.6574461025609417,0.6979647224640385,0.4235458446807972,0.8508277405379894,Moderado
313510,Sudeste,MG,Norte de Minas,Janaúba,JANAÚBA,0.774052870201393,0.8603049529254951,0.6098882074541075,0.8519654502245766,Moderado
313520,Sudeste,MG,Norte de Minas,Januária,JANUÁRIA,0.5622859327880707,0.7705130990355489,0.3526722490722443,0.5636724502564193,Regular
313530,Sudeste,MG,Central Mineira,Bom Despacho,JAPARAÍBA,0.7185861963797109,0.8537249421507733,0.5516708377940724,0.7503628091942871,Moderado
313535,Sudeste,MG,Norte de Minas,Montes Claros,JAPONVAR,0.698881307510715,0.8321638186098498,0.4679518270257917,0.7965282768965034,Moderado
313540,Sudeste,MG,Metropolitana de Belo Horizonte,Itaguara,JECEABA,0.6986960097687636,0.8537345086402515,0.5203921175446039,0.7219614031214352,Moderado
313545,Sudeste,MG,Jequitinhonha,Capelinha,JENIPAPO DE MINAS,0.6288587671645084,0.7617914136711679,0.2899285240930859,0.8348563637292716,Moderado
313550,Sudeste,MG,Zona da Mata,Ponte Nova,JEQUERI,0.6711139371916538,0.8222835619589554,0.3775289475237775,0.8135293020922287,Moderado
313560,Sudeste,MG,Norte de Minas,Pirapora,JEQUITAÍ,0.6754045065469753,0.8031774240212517,0.4249548675422662,0.7980812280774081,Moderado
313570,Sudeste,MG,Metropolitana de Belo Horizonte,Sete Lagoas,JEQUITIBÁ,0.6519408262948994,0.7863999872676344,0.4203030910485867,0.749119400568477,Moderado
313580,Sudeste,MG,Jequitinhonha,Almenara,JEQUITINHONHA,0.6793136415331094,0.7520461939115761,0.4572866098268484,0.8286081208609037,Moderado
313590,Sudeste,MG,Sul/Sudoeste de Minas,São Lourenço,JESUÂNIA,0.6864402770404621,0.7760573278793681,0.4019115309910719,0.8813519722509463,Moderado
313600,Sudeste,MG,Jequitinhonha,Almenara,JOAÍMA,0.5716578282328615,0.760364873041926,0.3529355091252419,0.6016731025314167,Regular
313610,Sudeste,MG,Vale do Rio Doce,Ipatinga,JOANÉSIA,0.6175937829601621,0.7580727265310361,0.2500317085839305,0.84467691376552,Moderado
313620,Sudeste,MG,Metropolitana de Belo Horizonte,Itabira,JOÃO MONLEVADE,0.7293339197004549,0.8449530956415489,0.5364819193087458,0.8065667441510704,Moderado
313630,Sudeste,MG,Noroeste de Minas,Paracatu,JOÃO PINHEIRO,0.7448195204482183,0.8243360950383907,0.568575443651623,0.8415470226546414,Moderado
313640,Sudeste,MG,Central Mineira,Curvelo,JOAQUIM FELÍCIO,0.6392955903324163,0.7355014972195446,0.3994761108129994,0.7829091629647051,Moderado
313650,Sudeste,MG,Jequitinhonha,Almenara,JORDÂNIA,0.5739128692661021,0.7833317614875384,0.4463230413621128,0.4920838049486551,Regular
313652,Sudeste,MG,Jequitinhonha,Capelinha,JOSÉ GONÇALVES DE MINAS,0.6366526001214716,0.8556633546122311,0.410180779257828,0.6441136664943558,Moderado
313655,Sudeste,MG,Vale do Rio Doce,Peçanha,JOSÉ RAYDAN,0.5862010042031065,0.794951015674616,0.4398715036551274,0.5237804932795762,Regular
313657,Sudeste,MG,Norte de Minas,Grão Mogol,JOSENÓPOLIS,0.5736808791426418,0.722809684639406,0.2689142369670903,0.7293187158214294,Regular
313660,Sudeste,MG,Metropolitana de Belo Horizonte,Itabira,NOVA UNIÃO,0.6449571844048168,0.7855681309723015,0.400422748910055,0.7488806733320938,Moderado
313665,Sudeste,MG,Metropolitana de Belo Horizonte,Belo Horizonte,JUATUBA,0.7614154848804916,0.8901401364723436,0.6074857708686492,0.7866205473004821,Moderado
313670,Sudeste,MG,Zona da Mata,Juiz de Fora,JUIZ DE FORA,0.7954299155916297,0.8249963606657575,0.7173364761229546,0.843956909986177,Moderado
313680,Sudeste,MG,Norte de Minas,Montes Claros,JURAMENTO,0.6710120524674528,0.7872133739922562,0.4702609170723575,0.7555618663377446,Moderado
313690,Sudeste,MG,Sul/Sudoeste de Minas,São Sebastião do Paraíso,JURUAIA,0.7576414143701827,0.8424260641319465,0.5075863955036723,0.9229117834749294,Moderado
313695,Sudeste,MG,Norte de Minas,Januária,JUVENÍLIA,0.5222356406801475,0.7422609455357706,0.2834306767583468,0.5410152997463251,Regular
313700,Sudeste,MG,Vale do Mucuri,Teófilo Otoni,LADAINHA,0.5500876183833698,0.7017933737022733,0.3519122684033151,0.5965572130445211,Regular
313710,Sudeste,MG,Noroeste de Minas,Paracatu,LAGAMAR,0.730966024774282,0.8750372033871021,0.5716155904375566,0.7462452804981871,Moderado
